nome_fantasia,nome,endereco,inicio,alvara,lat,lon,link,petisco,imagem
,RESTAURANTE ALHO PORO LTDA,"RUA GAVEA, 150 nan - NOVA SUISSA",24-11-2010,SIM,-19.938752507203827,-43.97522509245965,,,
,CARVALHO & VIEIRA COMERCIO LTDA,"RUA GUAICUI, 533 nan - LUXEMBURGO",17-01-2011,SIM,-19.947084405661265,-43.95361884513559,,,
,EDSON FILETO DA FONSECA JUNIOR 99281384604,"RUA DOUTOR PEDRO PINTO, 292 LOJA - ALTO CAICARAS",14-12-2010,NÃO,-19.902573208685816,-43.97179408061203,,,
BAR DO KARIOCA,LUIZ CLAUDIO VIANA,"RUA DAS TANGERINAS, 136 LOJA, - VILA CLORIS",25-11-2010,NÃO,-19.823601634200543,-43.949677486904946,,,
BAR DO RONALDO,RONALDO GONCALVES 59773278620,"RUA JOSE BONIFACIO OLIVEIRA, 25 LETRA A - SANTA RITA DE CASSIA",04-01-2011,SIM,-19.954863785023047,-43.94159617805803,,,
,JOSE MARQUES NETO 32780397691,"RUA INDIANOPOLIS, 1142 nan - RENASCENCA",27-01-2011,NÃO,-19.88527470885184,-43.93872094379591,,,
,SEBASTIAO MOURA DA SILVA 67421903615,"AVE MIGUEL MOYSES, 523 nan - IMBAUBAS",27-01-2011,NÃO,-19.943768493621587,-43.9930675534984,,,
,ARACI DE PAULA DA SILVA 90131835653,"AVE MIGUEL MOYSES, 495 LETRA A - IMBAUBAS",27-01-2011,SIM,-19.943552201779813,-43.992943942616684,,,
,MARIA JOSE DINIZ DOS SANTOS 01168999642,"RUA JOAQUIM GONCALVES PIMENTA, 502 nan - CAMARGOS",27-01-2011,SIM,-19.939030960690964,-44.020093044735084,,,
NOVA ALIANCA RESTAURANTE,MARINALVA MEIRA DOS SANTOS,"RUA DESEMBARGADOR TORRES, 391 LOJA: 381, - CAICARAS",04-01-2011,SIM,-19.905443474096998,-43.9629519445691,,,
BAR E RESTAURANTE PARADA OBRIGATORIA,BAR E RESTAURANTE SOUSA E VIANA LTDA,"RUA BARAO DE COROMANDEL, 340 nan - BARREIRO",16-12-2010,SIM,-19.974886604190107,-44.016280636966414,,,
,LEONARDO ADRIANO GOMES 00237709619,"RUA ANAPURUS, 47 LOJA - SAO GABRIEL",16-12-2010,NÃO,-19.856345515125618,-43.920030310061264,,,
BOBS,FCD HAMBURGUERES COMERCIO DE ALIMENTOS LTDA,"AVE CRISTIANO MACHADO, 4000 LOJA: 301, - UNIAO",26-11-2010,SIM,-19.87430001330683,-43.927369890023414,,,
BOBS,FCD HAMBURGUERES COMERCIO DE ALIMENTOS LTDA,"AVE CRISTIANO MACHADO, 4000 QUIOSQ: Q 301, - UNIAO",15-12-2010,SIM,-19.87430001330683,-43.927369890023414,,,
BOB'S,FCD HAMBURGUERES COMERCIO DE ALIMENTOS LTDA,"AVE CRISTIANO MACHADO, 11833 QUIOSQ: PISO L2 Q.26, - VILA CLORIS",24-05-2013,SIM,-19.82151924906229,-43.945933444534944,,,
BOB'S,FCD HAMBURGUERES COMERCIO DE ALIMENTOS LTDA,"AVE CRISTIANO MACHADO, 11833 LOJA: 3080 E 3081, - VILA CLORIS",24-05-2013,SIM,-19.82151924906229,-43.945933444534944,,,
BOB'S,FCD HAMBURGUERES COMERCIO DE ALIMENTOS LTDA,"AVE CRISTIANO MACHADO, 11833 QUIOSQ: PISO L3 Q.32, - VILA CLORIS",24-05-2013,SIM,-19.82151924906229,-43.945933444534944,,,
BOBS,FCD HAMBURGUERES COMERCIO DE ALIMENTOS LTDA,"AVE OLEGARIO MACIEL, 2144 SALA:401,SALA:402, - SANTO AGOSTINHO",29-03-2023,NÃO,-19.932770324590436,-43.94806414612567,,,
BOBS,FCD HAMBURGUERES COMERCIO DE ALIMENTOS LTDA,"RUA RIO DE JANEIRO, 910 LOJA:G 31 , - CENTRO",29-03-2023,NÃO,-19.922235959306185,-43.939585006656245,,,
,MARIA LUCIA DE OLIVEIRA MATOS 57516537691,"AVE CATULO DA PAIXAO CEARENSE, 274 nan - BAIRRO DAS INDUSTRIAS I",23-01-2011,NÃO,-19.957430838336453,-44.00492023933277,,,
,MERCEARIA E BAR FUSCALDI LTDA,"AVE CORONEL JOSE BENJAMIM, 770 nan - PADRE EUSTAQUIO",07-05-2010,SIM,-19.918913405723035,-43.976356124751945,,,
,MARIA OLIVEIRA DOS SANTOS 34382402620,"RUA UNIVERSO, 606 nan - COPACABANA",28-11-2010,NÃO,-19.833119594844078,-43.98625731538431,,,
FOLRESTAPPETIT RESTAURANTE,"SILVA & SILVA ALIMENTACAO, RESTAURANTE E PETISQUEIRA LTDA","AVE DO CONTORNO, 1508 LOJA: 3, - FLORESTA",29-11-2010,NÃO,-19.91369370984847,-43.92940285156964,,,
TELEPIZZA GOSPEL BIEL,PIZZARIA GOSPEL LTDA,"RUA MARIA DA GLORIA COIMBRA, 105 LOJA: A, - JAQUELINE",06-01-2011,NÃO,-19.801415339962784,-43.93794768466143,,,
ESPACO SABOR RESTAURANTE,EUZILENE RODRIGUES FELIX 04706683696,"RUA TALES, 195 CXPST 1 - NAZARE",17-12-2010,SIM,-19.8480009795246,-43.89700416303322,,,
,MARIA APARECIDA MARTINS FERREIRA 70006571620,"RUA DEMOCRITO, 45 nan - NAZARE",01-12-2010,NÃO,-19.850284046185138,-43.89739299641614,,,
CANTIM NOIR,BRAZILIAN MEALS ALIMENTOS LTDA,"AVE DO CONTORNO, 3588 nan - SANTA EFIGENIA",06-01-2011,SIM,-19.927038836248006,-43.920258434777466,,,
,VICENTE DOS SANTOS BATISTA 29033993600,"RUA JOANA D'ARC, 5 nan - MINASLANDIA",20-12-2010,NÃO,-19.857285816243216,-43.92973263194535,,,
,MARCIO TEIXEIRA DA CUNHA 70571287620,"RUA JUNQUILHOS, 366 LETRA B - NOVA SUISSA",20-12-2010,NÃO,-19.931299219557992,-43.97332032914401,,,
,LINDONOR DE JESUS DA COSTA 00361590695,"RUA ESPERANCA, 291 LOJA - VILA ANTENA",02-12-2010,NÃO,-19.949507359363675,-43.963149097363264,,,
ROSSO GOURMET,SANDRO VALERIO COSTA - CPF 854.444.216-15,"AVE DOS ANDRADAS, 3000 NIVEL: 2, LOJA: 2041, COND: BOULEVARD SHOPPING, - SANTA EFIGENIA",02-12-2010,NÃO,-19.920123928669913,-43.92065696616632,,,
,TULIO VINICIO DE OLIVEIRA 95976086691,"RUA COUTO DE MAGALHAES, 667 nan - PARAISO",28-01-2011,NÃO,-19.92241397508752,-43.90528806887541,,,
CREPS,ALIMENTOS PEREZ LTDA,"AVE DOS ANDRADAS, 3000 LOJA: 3029, - SANTA EFIGENIA",18-11-2010,SIM,-19.920123928669913,-43.92065696616632,,,
,TOPUS RESTAURANTE LTDA,"RUA ROGERIO LUCIANO, 477 nan - CAMARGOS",11-01-2011,SIM,-19.937808157584563,-44.023326043903694,,,
,JOAO FERREIRA DO NASCIMENTO 80838707653,"RUA JOSE GOMES, 477 LOJA - SANTA TEREZINHA",26-01-2011,NÃO,-19.87179190411422,-44.01144613901406,,,
,12.898.476 GERSON BARBOSA DA SILVA JUNIOR,"RUA EXPEDICIONARIO PAULO DE SOUZA, 633 nan - URCA",21-11-2010,NÃO,-19.868546134132515,-44.015390186160566,,,
,CASSIA GOMES FANTINI 00959471677,"RUA SENHORA DO BRASIL, 458 nan - CACHOEIRINHA",26-10-2010,SIM,-19.891904583527175,-43.9465852478375,,,
,BRUNO DE ASSIS COSTA 06523106640,"RUA ELVIRA AUGUSTA, 501 LOJA - BOA VISTA",19-10-2010,NÃO,-19.892635677401923,-43.90125909684472,,,
,MARLI DO CARMO FERREIRA DOS SANTOS 00756367867,"RUA ARGENTAL DRUMOND, 172 CASA - JARDIM DO VALE",19-10-2010,NÃO,-20.004838711527622,-44.032580524397346,,,
,MARIA DAS GRACAS DOS SANTOS 01167966694,"RUA DOS BORGES, 187 nan - JARDIM VITORIA",19-10-2010,NÃO,-19.851913332864957,-43.88809555061904,,,
,CERVEJARIA CALIFORNIA LTDA,"RUA DOS BANDOLINS, 44 nan - CONJUNTO CALIFORNIA I",26-10-2010,SIM,-19.923490493211137,-44.00551555780747,,,
TEMPERO DA BETTY,ELIZABETE AZEVEDO FRANCO 66544068691,"RUA MARIA MANOELA BRAZ, 36 LOJA - HELIOPOLIS",09-11-2010,NÃO,-19.84551277404692,-43.93584913376493,,,
,12.619.660 CLAUDIO MONTEIRO DE ALMEIDA,"RUA RADIALISTA GERALDO LARA, 4 nan - CEU AZUL",04-10-2010,NÃO,-19.81477492983041,-44.00241953195549,,,
,ANTONIO ANASTACIO GONCALVES 00198096623,"RUA PADRE FEIJO, 647 nan - SAUDADE",28-10-2010,NÃO,-19.914792207730454,-43.89624582520469,,,
,RESTAURANTE E LANCHONETE CHAGAS & LAS CASAS LTDA,"RUA BERNARDINO DE LIMA, 231 nan - GUTIERREZ",10-11-2010,NÃO,-19.931050494514103,-43.95971456416712,,,
,ADRIANA DE SOUZA ROSA 66628105687,"RUA ESPINOSA, 1048 LOJA - CARLOS PRATES",11-11-2010,NÃO,-19.914729622380737,-43.96159712425701,,,
BAR DO TOSTAO,IVAN DE CASTRO LINHARES,"RUA OSWALDO FERRAZ, 340 nan - SAGRADA FAMILIA",20-10-2010,SIM,-19.901254828426797,-43.92604705266615,,,
,12.710.955 RIVANILDO VALADARES DE ANDRADE RIBEIRO,"RUA MARIZA AFONSO, 19 LOJA - VILA INDEPENDENCIA I",21-10-2010,NÃO,-20.016787149931762,-44.0288189579567,,,
PIZZARIA MANGABEIRAS,PIZZARIA CASTELO LTDA,"AVE MIGUEL PERRELA, 180 nan - CASTELO",11-11-2010,SIM,-19.88103717440916,-43.9984371873641,,,
,DAISY HELAINE RIBEIRO BRAGA 02846143609,"RUA POTUMAIO, 745 LOJA A - SAO GERALDO",21-10-2010,NÃO,-19.900604894052826,-43.89469242367214,,,
,EDIVANDA SANTANA BORGES 89999371604,"AVE DOS ANDRADAS, 7502 nan - ALTO VERA CRUZ",29-10-2010,NÃO,-19.903844465660043,-43.893498590599954,,,
,SBW PLANALTO COMERCIO DE ALIMENTOS LTDA,"AVE PORTUGAL, 5500 LOJA 7 - SAO TOMAZ",16-11-2010,SIM,-19.84082155453416,-43.95136493967469,,,
PARRILLA ITALIA,WANG CHAN COMERCIO LTDA,"AVE DOS ANDRADAS, 3000 LOJA: 3028, - SANTA EFIGENIA",12-11-2010,SIM,-19.920123928669913,-43.92065696616632,,,
,RESTAURANTE DO MANOEL LTDA,"RUA IZABEL BUENO, 1100 nan - SANTA ROSA",13-10-2010,NÃO,-19.859988232004525,-43.950235503187464,,,
PIZZA FACIL BH,E O SARAMENHA PIZZA LTDA,"AVE SARAMENHA, 1473 nan - TUPI B",08-10-2010,NÃO,-19.842432246147403,-43.91936156077811,,,
,JOSE VANDERLI DE OLIVEIRA 68404247668,"RUA BANDONION, 462 LOJA - MARCOLA",22-10-2010,NÃO,-19.94050806346,-43.909811659074116,,,
,MARIA HELENA APOLINARIA MOREIRA,"RUA ARCOS, 29 nan - VERA CRUZ",01-11-2010,NÃO,-19.908655336061752,-43.898378188070645,,,
,MARLUCIO DE CASTRO 04108110684,"AVE AMERICO VESPUCIO, 667 LOJA 2 - APARECIDA",03-11-2010,NÃO,-19.89027177867683,-43.95649918230475,,,
,ROBSON SALES DA SILVA 65032896691,"RUA ORMINDA DE VASCONCELOS, 541 nan - GLORIA",12-11-2010,SIM,-19.90421763265358,-44.00860353661426,,,
,LUIZ AUGUSTO DE AZEVEDO MELLO 91023750600,"RUA JOAO DE CARVALHO, 180 nan - DOM BOSCO",12-11-2010,NÃO,-19.915551688315688,-44.00241415222576,,,
SUBWAY,ALL COMERCIO DE ALIMENTOS LTDA,"AVE DOS ANDRADAS, 3000 LOJA: 3019, - SANTA EFIGENIA",13-10-2010,SIM,-19.920123928669913,-43.92065696616632,,,
,LUIS ANTONIO DE CARVALHO 99043351687,"RUA PADRE MANOEL BERNARDES, 122 LOJA A - ALTO DOS PINHEIROS",23-10-2010,NÃO,-19.932791106604167,-43.99801607040878,,,
DISTRIBUIDORA & ESPETERIA BUGALU,DISTRIBUIDORA & ESPETERIA BUGALU LTDA,"RUA JOSE FELIX MARTINS, 811 LOJA LOJA - MANTIQUEIRA",13-03-2019,SIM,-19.79790259997032,-43.98425999568133,,,
,12.671.059 MARCIA MARIA FERREIRA TURCI,"AVE MEM DE SA, 63 nan - PARAISO",15-10-2010,SIM,-19.918422489444595,-43.9101472267302,,,
,12.745.297 REJANE AVELAR DE SOUSA,"RUA PIONEIROS DA PAZ, 12 LOJA 4 - SANTA AMELIA",25-10-2010,NÃO,-19.83930056069716,-43.977700926252155,,,
,ANTONIO DE JESUS LIMA 35841664549,"RUA PINTOR RENATO LIMA, 35 nan - TUPI B",18-10-2010,NÃO,-19.842700534821844,-43.91353467797512,,,
,12.678.474 WILLIAM RODRIGUES DE RESENDE,"RUA EDUCADOR MANOEL DE ALMEIDA, 244 nan - ADEMAR MALDONADO",18-10-2010,NÃO,-19.983608913775566,-44.024997786221306,,,
,GESSE ANDRADE SILVEIRA 03942596610,"RUA DORIVAL MACHADO, 759 LOJA - SANTA MONICA",25-10-2010,NÃO,-19.826961759283385,-43.97473199131067,,,
,ANDRE ANTUNES PUGEDO 01171641605,"RUA UARIRA, 279 nan - SAO GERALDO",26-10-2010,NÃO,-19.900364174606672,-43.890610454763326,,,
,MARIA DA PENHA ANUNCIACAO 71530045649,"RUA MANOELA FERNANDES DOS SANTOS, 138 CASA - JARDIM FELICIDADE",30-09-2010,NÃO,-19.829182357587946,-43.925650434328546,,,
PATRONI PIZZA,B&C ALIMENTOS LTDA,"AVE DOS ANDRADAS, 3000 LOJA: 3027, ANDAR: 3, - SANTA EFIGENIA",19-10-2010,NÃO,-19.920123928669913,-43.92065696616632,,,
,JOAO MARIANO MARTINS 64363139668,"RUA UNIVERSO, 975 LOJA 01 - COPACABANA",19-10-2010,NÃO,-19.833551516989427,-43.98906262703319,,,
PURARMONIA BAR,RMW ORGANIZACOES LTDA,"AVE HERACLITO MOURAO DE MIRANDA, 1830 nan - CASTELO",31-01-2017,SIM,-19.878175783300808,-44.00484508488919,,,
TERRACO MINEIRO,TERRACO MINEIRO COMERCIO E ALIMENTOS LTDA,"RUA BELMIRO BRAGA, 572 nan - CAICARAS",05-02-2017,SIM,-19.906331779359927,-43.97010835586158,,,
LET'S DRINK ESPETERIA,LET'S DRINK ESPETERIA LTDA,"RUA ILACIR PEREIRA LIMA, 195 LOJA 4 - SILVEIRA",06-02-2017,SIM,-19.89245237138728,-43.92928503522758,,,
,CLAUDIO LUIZ COSTA 42766940600,"RUA ALEM PARAIBA, 786 nan - LAGOINHA",06-02-2017,NÃO,-19.908149241933334,-43.94875222235608,,,
,REGINA DA CONCEICAO MANZALI GOMES BRUGGER E CIA LTDA,"RUA ICARAI, 894 nan - CAICARAS",06-11-2007,SIM,-19.902842248711504,-43.969709469586206,,,
,MARIA DAS DORES VIEIRA CPF.: 053.324.846-90,"RUA JOSE SOARES, 147 nan - FLORAMAR",07-08-2007,NÃO,-19.839911379081446,-43.931884628365815,,,
,ORATORIO RESTAURANTE BAR LTDA,"AVE BRASIL, 161 nan - SANTA EFIGENIA",13-08-2007,SIM,-19.92442076643638,-43.92172764285015,https://comidadibuteco.com.br/buteco/oratorio-bar/,Costela de Adão,https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2025/03/19155430/oratoriobar_costeladeadao_bh_2025_amandacantanhede_unibh-8929-scaled.jpg
,U&L SOLUCOES COMERCIAIS E LOCACAO LTDA,"RUA ALGA VERDE, 652 nan - JARDIM GUANABARA",19-07-2007,NÃO,-19.826002969506874,-43.93997359166985,,,
PIZZARIA PAROLA,PATRICIA BONPAROLA - CPF 044.941.466-33,"RUA ARTHUR LUCCHESI, 730 SLJ - SANTA HELENA",23-10-2006,SIM,-19.988445600516943,-44.01042958801151,,,
,IRENE DA CONCEICAO SOUZA,"RUA ALFREDINA AMARAL, 170 nan - MILIONARIOS",08-10-2004,SIM,-19.97988243082002,-44.002610220794615,,,
JUCAS BAR & CIA LTDA,LAPS RESTAURANTE LTDA,"RUA ERICO VERISSIMO, 1926 nan - RIO BRANCO",14-08-2001,NÃO,-19.819721923274237,-43.97787771348451,,,
SPOLETO,SP BOA ESPERANCA 2007 BAR E RESTAURANTE LTDA,"ROD BR TREZENTOS E CINQUENTA E SEIS, 3049 LOJA: OP-63, - BELVEDERE",10-08-2007,SIM,-19.974552964635894,-43.94619933000914,,,
,MARTA GERALDA JULIAO RAMOS,"RUA SILVA ALVARENGA, 1410 nan - BOA VISTA",07-05-2007,NÃO,-19.89302974283778,-43.895919322057026,,,
,ROBERTA INES DUARTE GRAMA - TOCA DO TATU BAR,"RUA SANTA CRUZ, 661 LOJA - GRAJAU",12-12-2006,NÃO,-19.937371791350454,-43.96590336737691,,,
BARRACA DO BLACK,JOSE BRUNO DA COSTA PRODUTOS ALIMENTICIOS LTDA,"RUA FLAVIO MARQUES LISBOA, 514 nan - BARREIRO",12-04-2007,NÃO,-19.976670015441098,-44.01467589937903,,,
,JUAREZ DE ANDRADE VICENCIA 65958543687,"RUA TENENTE GARRO, 289 nan - SANTA EFIGENIA",15-01-2007,NÃO,-19.92641311167212,-43.916959101322604,,,
,RESTAURANTE MULTI PRATOS LTDA,"RUA CHAPADA DO NORTE, 114 nan - SANTA TEREZINHA",13-06-2007,SIM,-19.868222241197735,-44.00048341700984,,,
RESTAURANTE GUIGNARD,COMERCIAL SCOTCH LTDA,"RUA TOME DE SOUZA, 1075 SOBRELOJA - SAVASSI",17-10-2001,SIM,-19.936582576120742,-43.937081418387464,,,
,COMERCIAL SCOTCH LTDA,"RUA PERNAMBUCO, 1041 nan - SAVASSI",01-06-2022,SIM,-19.93640569901981,-43.93497561093511,,,
,MANGABEIRAS ALIMENTOS LTDA,"AVE AFONSO PENA, 4200 nan - CRUZEIRO",13-09-2006,SIM,-19.94691350289998,-43.921532662494265,,,
BAR DO ACONCHEGO,MARCIA APARECIDA DE SA,"RUA ITAPAGIPE, 860 LOJA 06 LOJA 07 - GRACA",02-05-2006,SIM,-19.902013551410384,-43.9324893412292,,,
,MANOEL GERALDO,"RUA CANDELARIA, 46 LOJA - OESTE",14-08-2007,SIM,-19.93787667042549,-44.00426920541917,,,
,CARLOS AUGUSTO VIANEY ROCHA,"RUA RUBI, 525 nan - PRADO",24-01-2005,SIM,-19.9275125202848,-43.96294753872364,,,
,VENTURA BAR E COMERCIO LTDA,"AVE SILVA LOBO, 1580 nan - NOVA GRANADA",24-02-2005,SIM,-19.93814435636571,-43.96878255843233,,,
O REI DO CHURRASCO,E&C CHURRASCARIA LTDA,"RUA DOM JOAQUIM SILVERIO, 859 nan - CORACAO EUCARISTICO",20-08-2007,NÃO,-19.92767302269795,-43.991339239102565,,,
,M.J.E. SOCIEDADE COMERCIAL ALIMENTICIA LTDA,"AVE CRISTIANO MACHADO, 4000 LOJA 308 - UNIAO",21-12-2004,SIM,-19.87430001330683,-43.927369890023414,,,
,08.817.735 MARIA APARECIDA PEREIRA DA SILVA ALVES,"RUA JULIO PIRES MALTA, 12 LOJA - RIO BRANCO",20-04-2007,SIM,-19.814426832041256,-43.976654826164435,,,
,SANDRA SIMAO,"RUA CAPITAO BRAGANCA, 15 nan - SANTA TEREZA",25-07-2006,SIM,-19.909200429811865,-43.91355002121484,,,
STOP BAR,KATIA CILENE PEREIRA AGUILAR,"RUA CAETANO MARQUES, 120 LOJA, - SAO CRISTOVAO",10-12-2002,NÃO,-19.898914613025784,-43.94477387434808,,,
POPO,RESTAURANTE E LANCHONETE BOM DEMAIS LTDA,"AVE DO CONTORNO, 9065 nan - PRADO",02-07-2007,NÃO,-19.929270814771186,-43.957443410267565,,,
BAR DO CLAUDIO,BAR E LANCHONETE CARIBE LTDA,"AVE BRASIL, 125 LOJA - SANTA EFIGENIA",26-01-2006,SIM,-19.92424344136981,-43.921406975230155,,,
GIRASSOL SELV SERVICE,ALIMENTOS BORBA MENDONCA LTDA,"RUA OURO PRETO, 332 nan - BARRO PRETO",07-05-2007,SIM,-19.920865226563777,-43.95023633788659,,,
,ORGANIZACOES DONA PRETA LTDA,"RUA JOAQUIM FRANCISCO DA SILVEIRA, 745 nan - IPIRANGA",15-06-2007,SIM,-19.878984040003715,-43.9322681186741,,,
BOI VITORIO,CHURRASCARIA ANCHIETA LTDA,"AVE AFONSO PENA, 4374 nan - CRUZEIRO",25-06-2007,NÃO,-19.948311965898405,-43.92066146489426,,,
RESTAURANTE CHOPAO,MARCELO AMARAL & CIA LTDA,"AVE BARAO HOMEM DE MELO, 4380 nan - ESTORIL",28-06-2007,SIM,-19.966819742892653,-43.95497303949838,,,
,BUFFET CASA MORETZSOHN LTDA,"AVE BARAO HOMEM DE MELO, 90 nan - NOVA SUISSA",13-08-2019,SIM,-19.93545070993478,-43.972284916088334,,,
TUDO NA BRASA,TUDO NA BRASA CHURRASCARIA LTDA,"AVE DOS ENGENHEIROS, 1104 nan - CASTELO",22-02-2007,SIM,-19.888757520857794,-44.00227266444692,,,
,MISTER ROCK BAR LTDA,"AVE TERESA CRISTINA, 295 LOJA 01 - PRADO",29-12-2006,SIM,-19.919194465391378,-43.95947619892637,,,
,BAR DA BENE LTDA,"RUA PINTOR ATAHYDE, 380 LOJA 01 - TUPI B",01-12-2006,NÃO,-19.84057958040681,-43.915876160069246,,,
BAR E LANCHONETE SANTO ANTONIO,MACAUBAS BAR LTDA,"RUA BARAO DE MACAUBAS, 327 LOJA 05 - SANTO ANTONIO",25-06-2003,SIM,-19.939384824411583,-43.94605291399732,,,
APICE BAR,APICE SCOTH BAR LTDA,"RUA GONCALVES DIAS, 2997 nan - SANTO AGOSTINHO",14-07-2005,SIM,-19.927600158212883,-43.95242305035505,,,
,RESTAURANTE IRMAOS MIRANDA LTDA,"RUA ORANGE, 67 TERREO - SAO PEDRO",17-03-2006,NÃO,-19.940966753008283,-43.93559390827954,,,
BOM MINEIRO,RESTAURANTE BOM MINEIRO LTDA,"RUA HERVALIA, 68 nan - SANTO ANDRE",10-01-2007,SIM,-19.9073055878142,-43.95989614264557,,,
CHURRASKIN DO BANKIN,CHURRASCO PAI E FILHO LTDA,"RUA FRANCISCO MAGALHAES GOMES, 21 LOJA 10 - MANACAS",06-06-2005,SIM,-19.893562364986416,-43.99932713284477,,,
,RESTAURANTE THIAGO PEREIRA LTDA,"RUA POUSO ALEGRE, 1596 nan - SANTA TEREZA",05-07-2005,SIM,-19.912451943309428,-43.924205486751,,,
SABOR A QUILO,SABOR A QUILO LTDA,"RUA DA BAHIA, 2684 nan - LOURDES",17-11-2006,SIM,-19.93842750726838,-43.94126648846565,,,
,LMR BAR E COMERCIO LTDA,"AVE ENGENHEIRO CARLOS GOULART, 40 LOJA: 09, - BURITIS",21-09-2005,SIM,-19.968300668722655,-43.963274485900726,,,
GUINNESS PIZZA LTDA,GUINNESS PIZZA LTDA,"AVE CRISTIANO MACHADO, 1180 LOJA 1 - SAGRADA FAMILIA",31-07-2007,NÃO,-19.900767902119266,-43.928024931422705,,,
TERRACO SAO BENTO,RESTAURANTE TERRACO SAO BENTO LTDA,"AVE RAJA GABAGLIA, 3135 nan - SAO BENTO",03-04-2007,NÃO,-19.962612564114064,-43.95648656227671,,,
,PATRICIA PINTO BORGES,"RUA ESPIRITO SANTO, 1155 nan - CENTRO",10-05-2007,NÃO,-19.924817613602308,-43.93870879224874,,,
,BAR THOMAZ LTDA,"RUA AARAO REIS, 384 LOJA 116 A E 118 A - CENTRO",12-06-2000,SIM,-19.917818201666666,-43.934115547186316,,,
PIZZARIA MANGABEIRAS,MMRODRIGUES TELEPIZZA AFONSO PENA LTDA,"RUA RAMALHETE, 375 nan - CRUZEIRO",04-09-2006,NÃO,-19.946999686964922,-43.92157488468567,,,
,M A Q FLECHA,"RUA COBRE, 157 nan - VILA FUMEC",19-09-2002,NÃO,-19.94398590239925,-43.92463128345422,,,
,BAR E LANCHONETE CASSIOS BEER LTDA,"AVE BIAS FORTES, 837 nan - LOURDES",20-06-2004,SIM,-19.926286454608366,-43.94313999582875,,,
BURITIS BURGUER BAR,BURITIS BURGUER BAR LTDA,"RUA SAN SALVADOR, 190 nan - HAVAI",29-11-1999,SIM,-19.964359849823296,-43.969457143957506,,,
BAR E RESTAURANTE JESSIKA,BAR E RESTAURANTE DO SENHOR LTDA,"AVE DO CONTORNO, 5821 LOJA 01 - CARMO",11-02-2004,NÃO,-19.93988437107371,-43.93178323369618,,,
,SABOR DO DIA RESTAURANTE LTDA,"RUA PIAUI, 230 LOJA - SANTA EFIGENIA",30-03-2005,NÃO,-19.92364475464165,-43.924763959672575,,,
,RESTAURANTE SALADA COM CASTANHA LTDA,"RUA WALDOMIRO LOBO, 790 LOJA B - GUARANI",01-11-1997,NÃO,-19.843980831144055,-43.92476912744902,,,
,RESTAURANTE SALADA COM CASTANHA LTDA,"RUA WALDOMIRO LOBO, 790 LOJA A - GUARANI",30-04-2021,SIM,-19.843980831144055,-43.92476912744902,,,
CHICO DO PEIXE,CHICO DO PEIXE CONCORDIA LTDA,"RUA PITANGUI, 11 nan - CONCORDIA",01-09-1998,SIM,-19.89867900788762,-43.94452220175109,,,
RESTAURANTE RECANTO DE MINAS,RESTAURANTE RECANTO DE MINAS LTDA,"RUA FREI LEOPOLDO, 111 nan - OURO PRETO",20-09-2004,NÃO,-19.870309970387666,-43.97976361455376,,,
,BAR & MERCEARIA MAZINHO LTDA,"PCA SAO GABRIEL, 175 nan - SAO GABRIEL",30-09-1999,SIM,-19.851735274504716,-43.91039042467919,,,
LOOP BAR,BAR E RESTAURANTE LOOP LTDA,"RUA RIO GRANDE DO SUL, 1179 LOJA: 04, - SANTO AGOSTINHO",29-11-1999,SIM,-19.926016021277235,-43.94731222935407,,,
,ROSANGELA MARIA FERREIRA,"RUA CELIO DE CASTRO, 760 LOJA - FLORESTA",20-07-2005,NÃO,-19.912547748881508,-43.93191550785594,,,
,RESTAURANTE L A LTDA,"RUA PROFESSOR MORAES, 659 nan - SAVASSI",23-02-2007,SIM,-19.938729568086206,-43.93147253812347,,,
ITALIA PIZZA,ITALIA PIZZA LTDA,"AVE AMAZONAS, 3567 LOJA, - BARROCA",07-03-2007,NÃO,-19.931317374580157,-43.96591706514873,,,
,BAR E RESTAURANTE VERDIM LTDA,"AVE SANTA TEREZINHA, 1000 nan - SANTA TEREZINHA",01-08-2001,NÃO,-19.8724310921962,-44.004064337244415,,,
EMPORITO CLA,RESTAURANTE EMPORIO CLA LTDA,"RUA ROMUALDO LOPES CANCADO, 237 LOJA 06 - CASTELO",15-11-2003,NÃO,-19.89005038356052,-43.996474807551955,,,
BAR DO JOVINHO,JUVENIL PARREIRA FILHO CPF 650.563.606.34,"RUA ANIBAL BENEVOLO, 231 nan - SANTA EFIGENIA",01-01-2001,NÃO,-19.92528830747527,-43.91440115197317,,,
CASA LAGOA RESTAURANTE,RESTAURANTE BOA ESPERANCA COMERCIO DE ALIMENTOS LTDA,"RUA ALGARVE, 400 nan - SAO FRANCISCO",30-06-2004,SIM,-19.878187426942517,-43.95519119788852,,,
RESTAURANTE MERITISSIMO,RESTAURANTE MERITISSIMO CAFE COM LEI LTDA,"ROD PAPA JOAO PAULO II, 4101 PAVMTO1 EDIF CENTRO D CONVIVENCIA - SERRA VERDE",07-01-2005,SIM,-19.78126399730738,-43.94910850917635,,,
SABOR DE MINAS,LOURES E ROCHA RESTAURANTE E PIZZARIA LTDA,"RUA PAULO AFONSO, 818 nan - SANTO ANTONIO",20-12-1994,SIM,-19.94415257602081,-43.94602997342048,,,
